,Year,Respondent_ID,Agency_Code,Loan_Type,Property_Type,Loan_Purpose,Occupancy,Amount,Action_Type,State_Code,County_Code,Income,Purchaser_Type ,Denial_Reason_1,Property_Location,USPS_Code,GDP,Real_State_Growth_%,Rate,PMT,IncRat,Unemployemnt,AmorTerm
8123,2017,451965.0,9,1,1,1,1,367.0,1,36,81,76,0,,New York,NY,,1.3,3.989807692307693,1749.958330765814,276.309210120918,4.7,360
8138,2017,451965.0,9,1,1,1,1,114.0,3,54,107,64,0,3.0,West Virginia,WV,74.5,0.4,3.989807692307693,543.5837866684,101.921960000325,5.2,360
8139,2017,451965.0,9,1,1,1,1,95.0,1,2,170,49,0,,Alaska,AK,50.1,-1.9,3.989807692307693,452.9864888903333,110.9354666670204,7.2,360
8150,2017,451965.0,9,1,1,1,1,189.0,1,48,491,61,0,,Texas,TX,,1.1,3.989807692307693,901.2046989502419,177.2861702852935,4.3,360
8167,2017,451965.0,9,1,1,1,1,144.0,1,32,31,96,0,,Nevada,NV,153.7,2.3,3.989807692307693,686.6321515811368,85.8290189476421,5.0,360
8172,2017,451965.0,9,1,1,1,1,119.0,3,8,37,8,0,1.0,Colorado,CO,335.0,2.1,3.989807692307693,567.4251808205228,851.1377712307842,2.8,360
8190,2017,451965.0,9,1,1,1,1,107.0,3,32,31,72,0,2.0,Nevada,NV,153.7,2.3,3.989807692307693,510.20583485542807,85.034305809238,5.0,360
8206,2017,451965.0,9,1,1,1,1,244.0,3,48,121,185,0,3.0,Texas,TX,,1.1,3.989807692307693,1163.4600346235927,75.46767792153034,4.3,360
8208,2017,451965.0,9,1,1,1,1,199.0,1,51,810,112,0,,Virginia,VA,509.6,1.2,3.989807692307693,948.8874872544876,101.66651649155224,3.8,360
8209,2017,451965.0,9,1,1,1,1,81.0,3,18,105,43,0,5.0,Indiana,IN,352.3,1.8,3.989807692307693,386.2305852643894,107.7852796086668,3.5,360
8211,2017,451965.0,9,1,1,1,2,259.0,1,32,3,105,0,,Nevada,NV,153.7,2.3,3.989807692307693,1234.9842170799614,141.141053380567,5.0,360
8219,2017,451965.0,9,1,1,1,1,200.0,1,4,13,70,0,,Arizona,AZ,314.7,2.2,3.989807692307693,953.6557660849121,163.48384561455637,4.9,360
8224,2017,451965.0,9,1,1,1,1,663.0,3,13,121,42,0,1.0,Georgia,GA,548.4,2.7,3.989807692307693,3161.3688645714833,903.2482470204238,4.7,360
8232,2017,451965.0,9,1,1,1,1,483.0,1,24,25,104,0,,Maryland,MD,391.4,1.6,3.989807692307693,2303.078675095063,265.7398471263534,4.1,360
8237,2017,451965.0,9,1,1,1,1,155.0,1,9,3,75,0,,Connecticut,CT,271.7,1.5,3.989807692307693,739.083218715807,118.25331499452912,4.7,360
8240,2017,451965.0,9,1,1,1,2,195.0,1,6,109,341,0,,California,CA,,2.6,3.989807692307693,929.8143719327893,32.720740361271176,4.8,360
8247,2017,451965.0,9,1,1,1,1,193.0,3,25,9,72,0,1.0,Massachusetts,MA,528.0,2.1,3.989807692307693,920.2778142719402,153.37963571199003,3.7,360
8249,2017,451965.0,9,1,1,1,1,458.0,3,8,31,144,0,6.0,Colorado,CO,335.0,2.1,3.989807692307693,2183.871704334449,181.9893086945374,2.8,360
8262,2017,451965.0,9,1,1,1,1,52.0,3,48,121,17,0,1.0,Texas,TX,,1.1,3.989807692307693,247.95049918207718,175.02388177558387,4.3,360
8278,2017,451965.0,9,1,1,1,1,155.0,1,12,95,93,0,,Florida,FL,968.0,2.7,3.989807692307693,739.083218715807,95.36557660849122,4.2,360
8283,2017,451965.0,9,1,1,1,1,318.0,1,16,1,92,0,,Idaho,ID,69.4,2.0,3.989807692307693,1516.3126680750102,197.77991322717523,3.2,360
8284,2017,451965.0,9,1,1,1,1,664.0,1,41,17,128,0,,Oregon,OR,236.8,2.9,3.989807692307693,3166.137143401909,296.825357193929,4.1,360
8292,2017,451965.0,9,1,1,1,1,128.0,3,49,11,127,0,1.0,Utah,UT,163.3,2.7,3.989807692307693,610.3396902943438,57.66989199631595,3.2,360
8298,2017,451965.0,9,1,1,1,1,157.0,1,19,111,63,0,,Iowa,IA,183.3,1.4,3.989807692307693,748.6197763766561,142.59424311936306,3.1,360
8301,2017,451965.0,9,1,1,1,1,123.0,1,47,1,78,0,,Tennessee,TN,341.3,2.1,3.989807692307693,586.498296142221,90.23050709880323,3.7,360
8303,2017,451965.0,9,1,1,1,1,320.0,1,36,81,116,0,,New York,NY,,1.3,3.989807692307693,1525.8492257358596,157.84647162784756,4.7,360
8309,2017,451965.0,9,1,1,1,1,99.0,3,26,87,6,0,1.0,Michigan,MI,504.9,2.0,3.989807692307693,472.0596042120315,944.119208424063,4.6,360
8322,2017,451965.0,9,1,1,1,1,953.0,1,6,37,204,0,,California,CA,,2.6,3.989807692307693,4544.169725394607,267.3041014938004,4.8,360
8323,2017,451965.0,9,1,1,1,2,80.0,1,41,65,314,0,,Oregon,OR,236.8,2.9,3.989807692307693,381.4623064339649,14.578177315947702,4.1,360
8326,2017,451965.0,9,1,1,1,1,132.0,3,34,15,61,0,7.0,New Jersey,NJ,600.2,1.6,3.989807692307693,629.412805616042,123.81891258020498,4.6,360
